tweet_id,sarcasm_label,sarcasm_type
400379928903831552,sarcastic,
402072876699750402,sarcastic,
409534750513049600,sarcastic,
419404375862566912,not_sarcastic,
401388963379687424,sarcastic,
415250068048855041,not_sarcastic,
413005562268221440,not_sarcastic,
405593282077790208,sarcastic,
416706536212156416,not_sarcastic,
402455178630410240,not_sarcastic,
405723887335243776,sarcastic,
409355110188584960,sarcastic,
407141988102717440,not_sarcastic,
415977122495070208,not_sarcastic,
409819694850248704,sarcastic,
419941079631540224,not_sarcastic,
402097388665307137,not_sarcastic,
418842117126254592,not_sarcastic,
413521886362865664,sarcastic,
413545408061636608,not_sarcastic,
420824318961262592,sarcastic,
419943221238976512,not_sarcastic,
410539837826277376,not_sarcastic,
416985764321185792,sarcastic,
420632582816952320,sarcastic,
404711131131830272,not_sarcastic,
411063451839393792,sarcastic,
403386873566855168,sarcastic,
404667803523117056,not_sarcastic,
411005677633413120,not_sarcastic,
409955208639569920,not_sarcastic,
401066534241832961,not_sarcastic,
400704533229494272,sarcastic,
417034238996000768,not_sarcastic,
409539965836488704,sarcastic,
412775981431414785,sarcastic,
410529377383100418,not_sarcastic,
410763120802398210,sarcastic,
414885831607058434,not_sarcastic,
416901282033827840,not_sarcastic,
405323804240388096,sarcastic,
418235230269734912,sarcastic,
416024257026863104,not_sarcastic,
420679338112339970,sarcastic,
418462302820507648,not_sarcastic,
400204914510815232,not_sarcastic,
411873430792052736,not_sarcastic,
404321703448178688,not_sarcastic,
417810688158224384,not_sarcastic,
405042738812702720,not_sarcastic,
416871165018533888,not_sarcastic,
405766357633204224,sarcastic,
407074585981767680,not_sarcastic,
420509057120616448,not_sarcastic,
401517049438273537,not_sarcastic,
420230779877462016,sarcastic,
405547310697828352,not_sarcastic,
415942554258268160,not_sarcastic,
413490977647898624,sarcastic,
418449027605495809,sarcastic,
399272583528333312,sarcastic,
406682035831328770,sarcastic,
405496236796428289,sarcastic,
401010655467024385,not_sarcastic,
412084730847567872,not_sarcastic,
408868778949103617,sarcastic,
420239819974131712,not_sarcastic,
419536145949917184,not_sarcastic,
401651226791907328,sarcastic,
408474273859522561,sarcastic,
411915912032559104,not_sarcastic,
420034625785049088,not_sarcastic,
407215616605835264,sarcastic,
407033935366225920,not_sarcastic,
407454741149401088,sarcastic,
412051836292440064,not_sarcastic,
406854871497732096,sarcastic,
416943647029219328,not_sarcastic,
401128754589614080,not_sarcastic,
407699458680291329,not_sarcastic,
406102562538917889,sarcastic,
409672676622757888,not_sarcastic,
407232317824827392,not_sarcastic,
400680136015486976,sarcastic,
409809827041259520,sarcastic,
408884414110633984,not_sarcastic,
409632704422879232,not_sarcastic,
409721931131133954,sarcastic,
409859275591516160,sarcastic,
410196089128513537,sarcastic,
406199454845263873,sarcastic,
414883489654136833,not_sarcastic,
403193625778982912,sarcastic,
405116932325507073,not_sarcastic,
407327622038061056,sarcastic,
406948717103960064,sarcastic,
410628866344878080,not_sarcastic,
401125070480752640,sarcastic,
406620970963595264,sarcastic,
413074335440453633,sarcastic,
399683592164749313,sarcastic,
409428114846928896,not_sarcastic,
410114378566881280,sarcastic,
403194834980065281,not_sarcastic,
420344289412268032,sarcastic,
406188042378940416,sarcastic,
405400892125749248,sarcastic,
417488332684533760,not_sarcastic,
414790408414044160,not_sarcastic,
410595302987816960,sarcastic,
415862513033834496,sarcastic,
405007813971542017,not_sarcastic,
409040350091550720,not_sarcastic,
415708520764276736,sarcastic,
416792265684578304,sarcastic,
407309448278208513,sarcastic,
418036829250519040,not_sarcastic,
416020376385097728,not_sarcastic,
417980909208764417,not_sarcastic,
409119521015083008,not_sarcastic,
401509761612382208,sarcastic,
410594514298880000,sarcastic,
414296406090711040,not_sarcastic,
408784233813929985,sarcastic,
404941011429765120,not_sarcastic,
414291695778676736,sarcastic,
415824320192315392,not_sarcastic,
404010728874868737,not_sarcastic,
404008681547005952,not_sarcastic,
418107099634073600,not_sarcastic,
417318406077939712,not_sarcastic,
419318125226913792,not_sarcastic,
417741202000064512,not_sarcastic,
413838838055071744,sarcastic,
413053787738501120,not_sarcastic,
404950095961260032,sarcastic,
403810609801605120,not_sarcastic,
415997593270095872,sarcastic,
419144312765812736,sarcastic,
417629927987744768,not_sarcastic,
415174056090951680,not_sarcastic,
408667113004351488,not_sarcastic,
407858776197197824,not_sarcastic,
420604986238988288,not_sarcastic,
408373364151951360,sarcastic,
420236621670526976,sarcastic,
409151967617748992,sarcastic,
407527016448421889,not_sarcastic,
400341721156177920,sarcastic,
404200406466969600,not_sarcastic,
418381184549134336,not_sarcastic,
410464456519745536,sarcastic,
419317944884031488,sarcastic,
413276281229565952,not_sarcastic,
418199133833670656,sarcastic,
420666789388115968,not_sarcastic,
408011465916813312,not_sarcastic,
408121316316037120,not_sarcastic,
417408958731923456,not_sarcastic,
404738555559149568,sarcastic,
401061815909486592,not_sarcastic,
410908413296910336,not_sarcastic,
405339561695252481,sarcastic,
412028241809920000,not_sarcastic,
404944376519868416,not_sarcastic,
407581082083536896,sarcastic,
407817825844084736,not_sarcastic,
409779829131972609,sarcastic,
403306310902358019,sarcastic,
407647102546632704,not_sarcastic,
414933277917462528,sarcastic,
411564756542029824,not_sarcastic,
419504724467929089,sarcastic,
403254952304209920,sarcastic,
402211331639869440,sarcastic,
420723331180949504,sarcastic,
400390893221330944,not_sarcastic,
410080599760977921,sarcastic,
403886665761968129,sarcastic,
418924028339167233,not_sarcastic,
411835235048124416,not_sarcastic,
420199139562233857,sarcastic,
417683428532682752,sarcastic,
419455684808146945,sarcastic,
408335927807705093,sarcastic,
408698576186142720,not_sarcastic,
407136105914310656,not_sarcastic,
405149344720257024,not_sarcastic,
401752746472538112,sarcastic,
403998195505590274,not_sarcastic,
402896425434243072,not_sarcastic,
407885386091098113,not_sarcastic,
418703471563796480,not_sarcastic,
416142881544740864,not_sarcastic,
401748590332493824,sarcastic,
409522407368826880,sarcastic,
415558481509638144,not_sarcastic,
408469780941639681,sarcastic,
419198703216640000,sarcastic,
408542689324314624,not_sarcastic,
401359421281800192,not_sarcastic,
408722303791677440,sarcastic,
408437053655744512,not_sarcastic,
410130892070199296,sarcastic,
405862591446396928,sarcastic,
401478544049844224,not_sarcastic,
407520019716005888,not_sarcastic,
407998921873829888,sarcastic,
401326381726191616,not_sarcastic,
402893703234068480,sarcastic,
404083785928425472,sarcastic,
418501406363238400,sarcastic,
410935348395384832,sarcastic,
420559859814113280,not_sarcastic,
400316751755628544,sarcastic,
418149437060288512,sarcastic,
404064905793269760,sarcastic,
418481914463653888,not_sarcastic,
409332820180348928,sarcastic,
420045055785594880,sarcastic,
411633550102773760,not_sarcastic,
418482127978917888,not_sarcastic,
408154345683705857,not_sarcastic,
403530937839140865,not_sarcastic,
418294646050402304,sarcastic,
415858489794109441,not_sarcastic,
415276699639877632,sarcastic,
403169899125960704,not_sarcastic,
420309697673953281,sarcastic,
403773153748340736,sarcastic,
419163053557420032,not_sarcastic,
406946374560010240,not_sarcastic,
415217340142215168,sarcastic,
401749915988017153,not_sarcastic,
403473138325131265,sarcastic,
408718635805327360,not_sarcastic,
411546209308770305,not_sarcastic,
411983853083844608,sarcastic,
413430272307113984,sarcastic,
403509754342801408,not_sarcastic,
415147984657977344,sarcastic,
410910830851403776,not_sarcastic,
408988963115126784,sarcastic,
406692621416153088,not_sarcastic,
419411040561283072,not_sarcastic,
400841523375247360,sarcastic,
401015588350603264,not_sarcastic,
415602527543885824,not_sarcastic,
411965784026390528,not_sarcastic,
404311374395752448,not_sarcastic,
406835956533043200,not_sarcastic,
406158367405932545,sarcastic,
416941866232598528,not_sarcastic,
400396525081468928,not_sarcastic,
412396172574081024,sarcastic,
403597393796419584,sarcastic,
406877526980448256,sarcastic,
409781479804502016,sarcastic,
404789310932541440,sarcastic,
415541339506610176,sarcastic,
401142145727602689,not_sarcastic,
417442142437769216,not_sarcastic,
412444921782480896,sarcastic,
411118061916143616,not_sarcastic,
399682135147421696,sarcastic,
413203513166929920,not_sarcastic,
402311603640860672,sarcastic,
408349626681401347,sarcastic,
420437789050961921,sarcastic,
408750137503014912,sarcastic,
412448922179612672,sarcastic,
408912629407944704,not_sarcastic,
406929366787321856,not_sarcastic,
400172616301817856,not_sarcastic,
413846991257731072,sarcastic,
402942955428003840,sarcastic,
399586332894576640,sarcastic,
402971750796759040,not_sarcastic,
405305395503038464,not_sarcastic,
416506801811906560,sarcastic,
417042422301229056,not_sarcastic,
401910421545689088,sarcastic,
402873558335905794,sarcastic,
410737013415899136,not_sarcastic,
406862546189041664,sarcastic,
401050043693948928,not_sarcastic,
411050851005124608,sarcastic,
403279126704164864,not_sarcastic,
410488560299417600,not_sarcastic,
400098617257521153,not_sarcastic,
400469051626897408,sarcastic,
403905766903382016,not_sarcastic,
406385285404962816,not_sarcastic,
408361884946276353,sarcastic,
406450556035530752,not_sarcastic,
420026739642089472,sarcastic,
401172217327005696,not_sarcastic,
418225639506706432,sarcastic,
413999851563515904,not_sarcastic,
417731742435246080,not_sarcastic,
418175192704110592,not_sarcastic,
401027410612609025,not_sarcastic,
418805800732086272,sarcastic,
418436204145950720,sarcastic,
417136592407789568,not_sarcastic,
402466561661075456,not_sarcastic,
401010365355819008,sarcastic,
419506286955610113,sarcastic,
408357942484692992,sarcastic,
418952966305894400,sarcastic,
411156245530148864,not_sarcastic,
410255503248224257,sarcastic,
420598268843003904,sarcastic,
410081406954377216,sarcastic,
406676364792561664,not_sarcastic,
416485270142189568,not_sarcastic,
416406222720741376,not_sarcastic,
404719915841507328,sarcastic,
420784890821345280,sarcastic,
419684922857504768,sarcastic,
400395934682468352,sarcastic,
406235396637745152,sarcastic,
410184733596061696,not_sarcastic,
406662710990876672,not_sarcastic,
408767488348790784,sarcastic,
402156035462275072,sarcastic,
400304634344259584,not_sarcastic,
402904445467373569,sarcastic,
399039284822282240,sarcastic,
408283376417013760,sarcastic,
402269191454998528,sarcastic,
407355931794493440,sarcastic,
417394432736886784,not_sarcastic,
419525864230244352,not_sarcastic,
404014162776707073,not_sarcastic,
403575748373397506,not_sarcastic,
416016419508064257,sarcastic,
420238961878269952,not_sarcastic,
405577228991614976,not_sarcastic,
420077979276824576,not_sarcastic,
409261479867973632,not_sarcastic,
402642403401560064,sarcastic,
412879978468884480,sarcastic,
406385860246904832,sarcastic,
410750090085924865,sarcastic,
405256729363230721,not_sarcastic,
409413686894555136,not_sarcastic,
404848054005555200,not_sarcastic,
401249699480342529,sarcastic,
406159910083506176,not_sarcastic,
405030946346250240,not_sarcastic,
417587469710684160,not_sarcastic,
401034135679938560,not_sarcastic,
412889217232957440,not_sarcastic,
402643757142515713,not_sarcastic,
416101704057516032,not_sarcastic,
409039147798917120,not_sarcastic,
411266597496442880,not_sarcastic,
411401516172713984,sarcastic,
412985085693276161,sarcastic,
418640002814205953,not_sarcastic,
418502398727192576,not_sarcastic,
406086875640643585,not_sarcastic,
406173344283643904,not_sarcastic,
403781231877578752,not_sarcastic,
405264500888444928,not_sarcastic,
418903181255798784,sarcastic,
410858360448118784,not_sarcastic,
412068790592356353,sarcastic,
408625906220281856,not_sarcastic,
400767125264293888,sarcastic,
420157099113328641,not_sarcastic,
401401026642583552,sarcastic,
400363698394374144,not_sarcastic,
419531847144443905,sarcastic,
403194380816625665,sarcastic,
415880889801789441,sarcastic,
405396918014328832,not_sarcastic,
404700006830964736,not_sarcastic,
405815689560457217,sarcastic,
407469317555359744,not_sarcastic,
418879040859418624,not_sarcastic,
402662217570459648,not_sarcastic,
408399527180529664,sarcastic,
399667601900855296,sarcastic,
400784771279622144,not_sarcastic,
419459009280610304,not_sarcastic,
418599816294199297,not_sarcastic,
409620942886031360,sarcastic,
409086954936860672,not_sarcastic,
413496449364541440,sarcastic,
406828547475402752,sarcastic,
420304532946419712,sarcastic,
412945835937112064,not_sarcastic,
409394009850019840,sarcastic,
405191799146553344,sarcastic,
410167158308888576,not_sarcastic,
418355218536202241,sarcastic,
420642367147081728,sarcastic,
416916084428910592,not_sarcastic,
403645003408216064,sarcastic,
402219511203385344,not_sarcastic,
412308064209874944,sarcastic,
416838548265127936,not_sarcastic,
399253159799193600,sarcastic,
405687420177641472,not_sarcastic,
419535350407921664,sarcastic,
417662277043892224,not_sarcastic,
416412372665139200,not_sarcastic,
410350743590547457,not_sarcastic,
420508550314852352,not_sarcastic,
408218494057336832,not_sarcastic,
401079564744794112,sarcastic,
413774069251600384,sarcastic,
408560631949041664,not_sarcastic,
409738024914677760,not_sarcastic,
410369600283754496,not_sarcastic,
419159308916387840,not_sarcastic,
409900077172289537,sarcastic,
418874969964437504,sarcastic,
418915793511129088,sarcastic,
401183001926574081,not_sarcastic,
414871963140505600,not_sarcastic,
402822205681446913,not_sarcastic,
416991939477504002,sarcastic,
410968876516925440,not_sarcastic,
416432110413430784,sarcastic,
420873655430557696,sarcastic,
416701673868754945,not_sarcastic,
401578355364876288,not_sarcastic,
420356762706132992,sarcastic,
411235341186916352,not_sarcastic,
419733801527697408,sarcastic,
420138297717846016,not_sarcastic,
406520071847043072,not_sarcastic,
410816714306105344,sarcastic,
418204990067724289,not_sarcastic,
414504035790499840,sarcastic,
414124321993269248,not_sarcastic,
400638391261200384,not_sarcastic,
408508473513881600,not_sarcastic,
404263026263465984,sarcastic,
403542480739528704,not_sarcastic,
404072704447238144,not_sarcastic,
401087623747629056,sarcastic,
409522271104278528,sarcastic,
417088764612460544,not_sarcastic,
399463107615281152,sarcastic,
416811040845082624,not_sarcastic,
413365718403776514,not_sarcastic,
401754214541447168,sarcastic,
404961500076339201,sarcastic,
400413344584445952,not_sarcastic,
401026029302849536,not_sarcastic,
418743010692587521,sarcastic,
410617584795389952,not_sarcastic,
400951859730325505,not_sarcastic,
413499526993829888,sarcastic,
418597540804980736,not_sarcastic,
412430432542552065,sarcastic,
400942583142039552,not_sarcastic,
406769271721967616,sarcastic,
404015395730128896,not_sarcastic,
413026037870501888,sarcastic,
411529675454701568,sarcastic,
409960614921248768,not_sarcastic,
419570068083585024,sarcastic,
418573690784075776,not_sarcastic,
409118449000935425,sarcastic,
411586839167115264,sarcastic,
400283027131363329,not_sarcastic,
399284594370805760,sarcastic,
420184769729548289,not_sarcastic,
415423753690959874,not_sarcastic,
413247533326938113,not_sarcastic,
414598342786973696,not_sarcastic,
399276353687543808,sarcastic,
418611574396289024,not_sarcastic,
408997355640193024,not_sarcastic,
413069621520904192,not_sarcastic,
410614078378229760,sarcastic,
414402672305774594,not_sarcastic,
400749503793627137,sarcastic,
418028032990121984,not_sarcastic,
414256560672501760,sarcastic,
409762508019617793,sarcastic,
401569041556725760,not_sarcastic,
403759091375276033,not_sarcastic,
415494596131827712,not_sarcastic,
403409346849021952,not_sarcastic,
407799173744820224,sarcastic,
416692471507075072,not_sarcastic,
404255897108897792,sarcastic,
413214330012725248,not_sarcastic,
413705808787300352,not_sarcastic,
413575360887160832,not_sarcastic,
401388954777157632,not_sarcastic,
404819104387051520,sarcastic,
407378984901427200,not_sarcastic,
415557329686630400,not_sarcastic,
416397371547717632,sarcastic,
402068593291980803,sarcastic,
407379316860026881,not_sarcastic,
420048208165736448,sarcastic,
407487481882640384,sarcastic,
413745093871284224,not_sarcastic,
400202424922935296,sarcastic,
417180575904985088,not_sarcastic,
419820926738243584,sarcastic,
415852243888664576,not_sarcastic,
420809940077256704,sarcastic,
408070873086976000,sarcastic,
408690445548396544,not_sarcastic,
405558074288898048,not_sarcastic,
402221162325106688,not_sarcastic,
418588673136132098,sarcastic,
415552970625802240,sarcastic,
410518705404383232,not_sarcastic,
409728338551660544,not_sarcastic,
402331422511218688,not_sarcastic,
413855268980531200,sarcastic,
408886479860273152,sarcastic,
402840116751630336,not_sarcastic,
399170919093923840,sarcastic,
413066745038262273,not_sarcastic,
418980961813282816,sarcastic,
417749781880913922,not_sarcastic,
414489550417690624,sarcastic,
401029830655115264,sarcastic,
405736328077127680,sarcastic,
400510246155587584,sarcastic,
400722455175524352,not_sarcastic,
408101733928157184,sarcastic,
402125404087267328,not_sarcastic,
400174200041656320,not_sarcastic,
399685721474097152,sarcastic,
411203637428617216,not_sarcastic,
418602909769560064,sarcastic,
407984281492127744,sarcastic,
402581298998673408,not_sarcastic,
401931396530188290,sarcastic,
418444407210528768,not_sarcastic,
410494527074365440,not_sarcastic,
409354705672732672,not_sarcastic,
403341565256413184,sarcastic,
417943448927625216,not_sarcastic,
420068448283000832,sarcastic,
415019683654287360,not_sarcastic,
419501809548689408,sarcastic,
415260451384336384,not_sarcastic,
414527872595136512,sarcastic,
417443704795058177,not_sarcastic,
412958885696110593,sarcastic,
404565329499922432,not_sarcastic,
416084405120008192,not_sarcastic,
417362530407682049,sarcastic,
410449861348438016,sarcastic,
420628206371471360,not_sarcastic,
412164521172938752,not_sarcastic,
409878404788658176,sarcastic,
419549638321242112,sarcastic,
415165378113728512,sarcastic,
416725854212087809,not_sarcastic,
405508478128508928,sarcastic,
416610906601422849,not_sarcastic,
418800788350070784,not_sarcastic,
418167332113240064,not_sarcastic,
404943727505854464,sarcastic,
402655057398595584,sarcastic,
404262740220338177,not_sarcastic,
409637498386542593,not_sarcastic,
420781959854702592,not_sarcastic,
410503781961302016,not_sarcastic,
402595734916456448,sarcastic,
416846563324203008,not_sarcastic,
417278076763242496,not_sarcastic,
410793106926489600,not_sarcastic,
419638171203141632,sarcastic,
403124235293298688,not_sarcastic,
414535156914192384,not_sarcastic,
410596361755566080,sarcastic,
403519878348300288,not_sarcastic,
400870176331415552,not_sarcastic,
420644880600555521,not_sarcastic,
401160052201259010,sarcastic,
400702375536492544,sarcastic,
419170959560417280,sarcastic,
415798558759976961,sarcastic,
418846666801020928,not_sarcastic,
409027899002347520,sarcastic,
406519776794525696,sarcastic,
409763284288417792,sarcastic,
407997246018707456,not_sarcastic,
402414159586816000,sarcastic,
414399197874774018,sarcastic,
418854638553554946,sarcastic,
407139832155365376,not_sarcastic,
420663330332626944,not_sarcastic,
409082978829336578,not_sarcastic,
402490579889963008,not_sarcastic,
412239099945553920,sarcastic,
418146119940468737,not_sarcastic,
407934919298404352,sarcastic,
412591894267326464,sarcastic,
413067624776753153,not_sarcastic,
401670820785057792,not_sarcastic,
408253319719571456,not_sarcastic,
410157658138611712,sarcastic,
418156699758129152,not_sarcastic,
412979085338353665,not_sarcastic,
403673237642420224,sarcastic,
415773873183813632,not_sarcastic,
420397774086344704,sarcastic,
399120298165149696,sarcastic,
418764397570318337,sarcastic,
407954390558191616,not_sarcastic,
408450050202025985,sarcastic,
420337236798746625,sarcastic,
416727123387088896,sarcastic,
413339602095984640,not_sarcastic,
419204500336156673,not_sarcastic,
404014328778465280,not_sarcastic,
404910164425187329,not_sarcastic,
407006764660293632,sarcastic,
411244778894794752,sarcastic,
408751417562656768,sarcastic,
408279096704372737,sarcastic,
419091726616498176,sarcastic,
409051762394288128,not_sarcastic,
418785327373766658,sarcastic,
404454193584287744,sarcastic,
411550851837489152,sarcastic,
400719053515280384,not_sarcastic,
408615789328367616,sarcastic,
402274155888136192,not_sarcastic,
417658466052763648,not_sarcastic,
401973443127963648,not_sarcastic,
414681693824745472,not_sarcastic,
411521658831114241,not_sarcastic,
416535176509128704,sarcastic,
404974105738223616,sarcastic,
419871133425360898,sarcastic,
401532552885727233,sarcastic,
399440779975725056,sarcastic,
407570297488146432,sarcastic,
405442220733374464,sarcastic,
415187954207039488,sarcastic,
401732898031927296,not_sarcastic,
415522138750480384,not_sarcastic,
410239602297819137,sarcastic,
419655987432136705,not_sarcastic,
404726722085404673,sarcastic,
419213421880836096,sarcastic,
415588522394132480,not_sarcastic,
415726638525972480,sarcastic,
417513232509984768,not_sarcastic,
406189102078238720,sarcastic,
409711566523600897,not_sarcastic,
413328523785273344,sarcastic,
418518225576415233,sarcastic,
406536656175390720,not_sarcastic,
409580947479089152,not_sarcastic,
404785715881734144,sarcastic,
415374973596102656,not_sarcastic,
407854857073086465,not_sarcastic,
405457133346365440,sarcastic,
406799216263303168,not_sarcastic,
419631829809770497,not_sarcastic,
416683964686815232,not_sarcastic,
416764022944698368,sarcastic,
414870198919782401,not_sarcastic,
405314355681832960,sarcastic,
418426113895837696,sarcastic,
418112449381163008,not_sarcastic,
412999041727737856,not_sarcastic,
406688314591567872,not_sarcastic,
417773601514094592,not_sarcastic,
409489831920939008,sarcastic,
410503247816695808,not_sarcastic,
407713627035025408,sarcastic,
409727384082866176,not_sarcastic,
408063576759623680,sarcastic,
399995141781745664,sarcastic,
405173041291751424,sarcastic,
409785874571100161,not_sarcastic,
413491397040148481,not_sarcastic,
417489106692603904,sarcastic,
420313203067727872,not_sarcastic,
405735288606949376,not_sarcastic,
400204735879577600,sarcastic,
413802646450221056,sarcastic,
407291990443696129,sarcastic,
408567696771387392,sarcastic,
412185412241981440,not_sarcastic,
401426865472024576,sarcastic,
415622243557720064,not_sarcastic,
415542228967522304,sarcastic,
414929478557896704,sarcastic,
399580159876935681,sarcastic,
419551299567636480,sarcastic,
403790086564634624,not_sarcastic,
413854586676731905,sarcastic,
407153884038434817,sarcastic,
413505251854254080,sarcastic,
415411537571237888,not_sarcastic,
418847496513654784,not_sarcastic,
417473372092907520,sarcastic,
419412268980252672,not_sarcastic,
409021872093663233,not_sarcastic,
416643798002065409,not_sarcastic,
400677132919009280,not_sarcastic,
405151217766395905,sarcastic,
408707046481993728,sarcastic,
402740146829008897,not_sarcastic,
400629367090712576,sarcastic,
402411848034971648,sarcastic,
408222088546484224,sarcastic,
401852575546224640,sarcastic,
420562649760288770,sarcastic,
407200168677617665,sarcastic,
419435519895166976,not_sarcastic,
417830790383165440,sarcastic,
420515419045494784,not_sarcastic,
418045584436908032,sarcastic,
412708980092194816,not_sarcastic,
410173086559113216,sarcastic,
413941329878843392,not_sarcastic,
409599893284454401,sarcastic,
419825114545668096,sarcastic,
414462101411733504,sarcastic,
406507553481170944,not_sarcastic,
403878129648676864,not_sarcastic,
408817100094840832,sarcastic,
404456468063088640,sarcastic,
400316708855885824,sarcastic,
408610479217864704,not_sarcastic,
414168317302419456,sarcastic,
418846537985572864,sarcastic,
404886134515576832,not_sarcastic,
418434815575076864,not_sarcastic,
407833126753157120,sarcastic,
409051805465579520,sarcastic,
404317687720857600,not_sarcastic,
404694647865217024,not_sarcastic,
410583598102618112,not_sarcastic,
402254306029481984,sarcastic,
419273022089211904,sarcastic,
417004026874839040,sarcastic,
408564193164800000,not_sarcastic,
409475539129630720,not_sarcastic,
417122797220265984,not_sarcastic,
405660864034131968,not_sarcastic,
419998163785629696,sarcastic,
401666955473850368,sarcastic,
400114908265578497,not_sarcastic,
403833588593864704,not_sarcastic,
402631297605967872,sarcastic,
407297305793265664,sarcastic,
406285263238098944,sarcastic,
411326993443999744,sarcastic,
415405521282555904,not_sarcastic,
400177732430356480,sarcastic,
402867854728372224,sarcastic,
408111366688739328,not_sarcastic,
405009567680954368,not_sarcastic,
405431387093614594,sarcastic,
407308861817643008,sarcastic,
410311282676338688,not_sarcastic,
410314822610214912,not_sarcastic,
408078352633692160,not_sarcastic,
411275500577763329,not_sarcastic,
410589075842686976,sarcastic,
420502641224208384,not_sarcastic,
409744438471032832,not_sarcastic,
414758652533547008,not_sarcastic,
410516652745175040,sarcastic,
417553554849550337,not_sarcastic,
404420968547758080,sarcastic,
420339942091669504,not_sarcastic,
419141022262652928,sarcastic,
406516976161288192,not_sarcastic,
400454064795701248,not_sarcastic,
417830111128592384,not_sarcastic,
415224096038076416,not_sarcastic,
402930592645263361,not_sarcastic,
420596956659204096,not_sarcastic,
410250660123140096,sarcastic,
413655833784758272,not_sarcastic,
417091855764185089,sarcastic,
414434117799776256,not_sarcastic,
419131842092990465,sarcastic,
407988654452535296,sarcastic,
409373117086433281,sarcastic,
402738901661782016,not_sarcastic,
400694130361528321,not_sarcastic,
403133847044231169,sarcastic,
414341433685209088,sarcastic,
413237628793028608,sarcastic,
405718129780985856,not_sarcastic,
399634163521044481,sarcastic,
408417922047311872,not_sarcastic,
414365517382967296,sarcastic,
413013532951584768,not_sarcastic,
406265500910780416,sarcastic,
402379269218643970,sarcastic,
410044175078662144,not_sarcastic,
418097984975675392,sarcastic,
406047937639505920,sarcastic,
406365846370414592,not_sarcastic,
400336187506065408,sarcastic,
419470142486355968,not_sarcastic,
416805566791446529,sarcastic,
418051339760177152,not_sarcastic,
400337201277710337,not_sarcastic,
402916617098899456,not_sarcastic,
407692309082304512,not_sarcastic,
410385416844357632,sarcastic,
415276443862851584,sarcastic,
419121997306933248,not_sarcastic,
415978746596700160,sarcastic,
400698343468175360,sarcastic,
403095291450376192,sarcastic,
408033112715984896,sarcastic,
418977081934872576,sarcastic,
411110724375949312,sarcastic,
420580876078952448,not_sarcastic,
420458226660823040,sarcastic,
418010165003030528,sarcastic,
407985798630617088,not_sarcastic,
415554517401235456,not_sarcastic,
406478459943153665,not_sarcastic,
406935166255235072,sarcastic,
404095892434608129,sarcastic,
404868481977692160,not_sarcastic,
416964275018928128,not_sarcastic,
408056558971781120,sarcastic,
407132386497789952,sarcastic,
409493087988494336,sarcastic,
419272270016937984,sarcastic,
399634952318640128,sarcastic,
419116621441941505,sarcastic,
403651390741827584,not_sarcastic,
405851987377659906,sarcastic,
407296342256791552,not_sarcastic,
407261073046138880,not_sarcastic,
410673308669984769,not_sarcastic,
408141636628017153,sarcastic,
405335057893949440,sarcastic,
416735859107311616,sarcastic,
419069626039803904,not_sarcastic,
408423338995105792,sarcastic,
412148956517634048,not_sarcastic,
407877054978211841,not_sarcastic,
410750716995964928,not_sarcastic,
402120758325153792,not_sarcastic,
414451594999001088,not_sarcastic,
404843104127426560,not_sarcastic,
402398529336799232,sarcastic,
415985668498919424,not_sarcastic,
418488010632474624,sarcastic,
402719121562796032,not_sarcastic,
407957962322239488,sarcastic,
411244044493152256,sarcastic,
420621961551556608,not_sarcastic,
410963274789027841,sarcastic,
419271541541838848,sarcastic,
406515164704673792,sarcastic,
401591743969103872,not_sarcastic,
408417622615535617,not_sarcastic,
413098717315481600,sarcastic,
402921110225690624,not_sarcastic,
405347168333987840,sarcastic,
408377867571965952,sarcastic,
419904798771929088,sarcastic,
416522428529913856,not_sarcastic,
411235055953256448,not_sarcastic,
416019543824535552,not_sarcastic,
412212613867520003,not_sarcastic,
420659387305177089,sarcastic,
407931513591070720,sarcastic,
413492553283936256,not_sarcastic,
415165792477802496,sarcastic,
420212999543332865,not_sarcastic,
409008893982150656,not_sarcastic,
419543760536870912,not_sarcastic,
420251562523783169,not_sarcastic,
412584658950713344,not_sarcastic,
409010509132746752,sarcastic,
417696112280363008,sarcastic,
413127521220046848,sarcastic,
401509393097064448,sarcastic,
403501956230299649,not_sarcastic,
410263895979212800,sarcastic,
417709239570661376,not_sarcastic,
408827255649886208,sarcastic,
417565811340218368,not_sarcastic,
406933739223007233,sarcastic,
400688404687765505,not_sarcastic,
401293243738238976,not_sarcastic,
409504594947878912,sarcastic,
411113581347082240,not_sarcastic,
412969227394756608,not_sarcastic,
403559836077412352,not_sarcastic,
410158256892690433,sarcastic,
416975470760951809,not_sarcastic,
401788938446069760,not_sarcastic,
408088923462586369,not_sarcastic,
410346471113117696,not_sarcastic,
400972465356038144,not_sarcastic,
417816246835367936,not_sarcastic,
412524280081956864,not_sarcastic,
417379441438765056,not_sarcastic,
400803734806331392,not_sarcastic,
409032713669058560,not_sarcastic,
404338244101214209,sarcastic,
415174237343596544,not_sarcastic,
408870382980984832,not_sarcastic,
403135856527286272,sarcastic,
407912222174633984,not_sarcastic,
418841825525248000,sarcastic,
407302240299646976,sarcastic,
404094982308376576,sarcastic,
415873266402598912,sarcastic,
416566090765180928,sarcastic,
413023718320132096,not_sarcastic,
420656356497293313,not_sarcastic,
407644494704939008,not_sarcastic,
402669746644332544,sarcastic,
418962305628766208,sarcastic,
